decile_score,priors_count,is_recid,time_in_jail,juv_crime_count,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,c_charge_degree_O,crime_category_Driving and Vehicle-Related Offenses,crime_category_Drug Offenses,crime_category_Miscellaneous Offenses,crime_category_Theft and Fraud,crime_category_Violent and Serious Crimes
2,0.023255813953488372,1,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
5,0.023255813953488372,0,0.007899628252788104,0.0,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
10,0.023255813953488372,1,0.0,0.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
4,0.0,0,0.00046468401486988845,0.047619047619047616,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
9,0.18604651162790697,0,0.002323420074349442,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
4,0.11627906976744186,1,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
6,0.0,0,0.0018587360594795538,0.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6,0.046511627906976744,0,0.0,0.0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5,0.11627906976744186,0,0.02091078066914498,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
5,0.09302325581395349,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
6,0.4883720930232558,0,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
10,0.09302325581395349,0,0.0,0.19047619047619047,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
3,0.023255813953488372,1,0.016728624535315983,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4,0.0,0,0.0,0.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
6,0.06976744186046512,0,0.054368029739776946,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
8,0.023255813953488372,0,0.05855018587360594,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
4,0.13953488372093023,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
7,0.20930232558139533,1,0.0,0.19047619047619047,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.06976744186046512,0,0.011617100371747211,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
9,0.0,0,0.0027881040892193307,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
9,0.27906976744186046,0,0.004182156133828996,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2,0.0,0,0.0032527881040892194,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
8,0.06976744186046512,1,0.011617100371747211,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
8,0.3488372093023256,0,0.00046468401486988845,0.0,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
10,0.5116279069767442,1,0.0013940520446096654,0.19047619047619047,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,0.0,0,0.00046468401486988845,0.0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
9,0.16279069767441862,1,0.0441449814126394,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0.09302325581395349,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
4,0.023255813953488372,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
3,0.23255813953488372,1,0.004182156133828996,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
9,0.37209302325581395,0,0.2537174721189591,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
9,0.046511627906976744,0,0.016728624535315983,0.09523809523809523,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False
3,0.046511627906976744,0,0.0362453531598513,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
7,0.16279069767441862,0,0.011617100371747211,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
7,0.11627906976744186,1,0.00046468401486988845,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
1,0.0,0,0.0,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
9,0.046511627906976744,1,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2,0.023255813953488372,0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
4,0.11627906976744186,0,0.00046468401486988845,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0.046511627906976744,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
6,0.046511627906976744,0,0.0018587360594795538,0.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
5,0.23255813953488372,0,0.021840148698884756,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
10,0.09302325581395349,0,0.011617100371747211,0.09523809523809523,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.18604651162790697,1,0.0027881040892193307,0.0,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
4,0.09302325581395349,1,0.020446096654275093,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
2,0.023255813953488372,0,0.0009293680297397769,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,0.0,0,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2,0.0,0,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
4,0.13953488372093023,0,0.0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
2,0.0,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
5,0.023255813953488372,1,0.0,0.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
5,0.023255813953488372,1,0.011617100371747211,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
8,0.09302325581395349,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6,0.11627906976744186,0,0.0009293680297397769,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
4,0.11627906976744186,0,0.005111524163568773,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,0.0,1,0.0009293680297397769,0.0,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
2,0.06976744186046512,1,0.0,0.0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3,0.06976744186046512,1,0.0009293680297397769,0.0,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
4,0.023255813953488372,0,0.0,0.0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2,0.023255813953488372,1,0.00046468401486988845,0.0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
10,0.41860465116279066,1,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3,0.023255813953488372,0,0.0013940520446096654,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
6,0.023255813953488372,1,0.009758364312267658,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
10,0.16279069767441862,1,0.01812267657992565,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0.046511627906976744,0,0.019052044609665426,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7,0.46511627906976744,0,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0.11627906976744186,1,0.011617100371747211,0.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
6,0.16279069767441862,0,0.0032527881040892194,0.0,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6,0.046511627906976744,0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.023255813953488372,0,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9,0.37209302325581395,1,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2,0.023255813953488372,1,0.0009293680297397769,0.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,0.16279069767441862,1,0.07016728624535315,0.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5,0.023255813953488372,1,0.00046468401486988845,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
6,0.046511627906976744,1,0.014405204460966542,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
3,0.0,0,0.0018587360594795538,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
